page,x,y,kind,text
13,71,85,digit,"1"
13,71,73,digit,"7"
13,71,61,digit,"2"
13,71,49,digit,"5"
13,87,679,digit,"9"
13,87,667,digit,"5"
13,87,655,digit,"3"
13,87,643,digit,"2"
13,87,631,digit,"2"
13,87,619,digit,"3"
13,87,607,digit,"9"
13,87,594,digit,"9"
13,87,582,digit,"1"
13,87,570,digit,"2"
13,87,558,digit,"5"
13,87,546,digit,"0"
13,87,534,digit,"7"
13,87,522,digit,"1"
13,87,510,digit,"1"
13,87,497,digit,"3"
13,87,485,digit,"5"
13,87,473,digit,"5"
13,87,461,digit,"3"
13,87,449,digit,"6"
13,87,437,digit,"4"
13,87,425,digit,"5"
13,87,413,digit,"6"
13,87,401,digit,"5"
13,87,388,digit,"9"
13,87,376,digit,"3"
13,87,364,digit,"5"
13,87,352,digit,"5"
13,87,340,digit,"6"
13,87,328,digit,"9"
13,87,316,digit,"0"
13,87,304,digit,"9"
13,87,291,digit,"8"
13,87,279,digit,"6"
13,87,267,digit,"7"
13,87,255,digit,"8"
13,87,243,digit,"0"
13,87,231,digit,"2"
13,87,219,digit,"5"
13,87,207,digit,"6"
13,87,194,digit,"2"
13,87,182,digit,"4"
13,87,170,digit,"2"
13,87,158,digit,"8"
13,87,146,digit,"5"
13,87,134,digit,"5"
13,87,122,digit,"1"
13,87,110,digit,"9"
13,87,98,digit,"3"
13,87,85,digit,"3"
13,87,73,digit,"0"
13,87,61,digit,"2"
13,87,49,digit,"0"
13,104,679,digit,"8"
13,104,667,digit,"6"
13,104,655,digit,"3"
13,104,643,digit,"7"
13,104,631,digit,"3"
13,104,619,digit,"4"
13,104,607,digit,"7"
13,104,594,digit,"9"
13,104,582,digit,"4"
13,104,570,digit,"1"
13,104,558,digit,"4"
13,104,546,digit,"4"
13,104,534,digit,"7"
13,104,522,digit,"2"
13,104,510,digit,"3"
13,104,497,digit,"5"
13,104,485,digit,"2"
13,104,473,digit,"4"
13,104,461,digit,"6"
13,104,449,digit,"9"
13,104,437,digit,"9"
13,104,425,digit,"4"
13,104,413,digit,"7"
13,104,401,digit,"2"
13,104,388,digit,"9"
13,104,376,digit,"5"
13,104,364,digit,"5"
13,104,352,digit,"2"
13,104,340,digit,"5"
13,104,328,digit,"9"
13,104,316,digit,"5"
13,104,304,digit,"2"
13,104,291,digit,"1"
13,104,279,digit,"3"
13,104,267,digit,"6"
13,104,255,digit,"7"
13,104,243,digit,"6"
13,104,231,digit,"6"
13,104,219,digit,"6"
13,104,207,digit,"9"
13,104,194,digit,"5"
13,104,182,digit,"5"
13,104,170,digit,"6"
13,104,158,digit,"3"
13,104,146,digit,"4"
13,104,134,digit,"9"
13,104,122,digit,"7"
13,104,110,digit,"3"
13,104,98,digit,"6"
13,104,85,digit,"4"
13,104,73,digit,"0"
13,104,61,digit,"1"
13,104,49,digit,"5"
13,120,679,digit,"2"
13,120,667,digit,"5"
13,120,655,digit,"7"
13,120,643,digit,"1"
13,120,631,digit,"1"
13,120,619,digit,"5"
13,120,607,digit,"3"
13,120,594,digit,"6"
13,120,582,digit,"0"
13,120,570,digit,"3"
13,120,558,digit,"1"
13,120,546,digit,"3"
13,120,534,digit,"6"
13,120,522,digit,"2"
13,120,510,digit,"4"
13,120,497,digit,"9"
13,120,485,digit,"9"
13,120,473,digit,"7"
13,120,461,digit,"0"
13,120,449,digit,"1"
13,120,437,digit,"8"
13,120,425,digit,"2"
13,120,413,digit,"5"
13,120,401,digit,"4"
13,120,388,digit,"2"
13,120,376,digit,"6"
13,120,364,digit,"1"
13,120,352,digit,"5"
13,120,340,digit,"4"
13,120,328,digit,"3"
13,120,316,digit,"9"
13,120,304,digit,"2"
13,120,291,digit,"5"
13,120,279,digit,"6"
13,120,267,digit,"0"
13,120,255,digit,"5"
13,120,243,digit,"9"
13,120,231,digit,"2"
13,120,219,digit,"3"
13,120,207,digit,"4"
13,120,194,digit,"1"
13,120,182,digit,"0"
13,120,170,digit,"6"
13,120,158,digit,"4"
13,120,146,digit,"9"
13,120,134,digit,"7"
13,120,122,digit,"3"
13,120,110,digit,"6"
13,120,98,digit,"1"
13,120,85,digit,"4"
13,120,73,digit,"2"
13,120,61,digit,"4"
13,120,49,digit,"6"
13,137,679,digit,"2"
13,137,667,digit,"2"
13,137,655,digit,"4"
13,137,643,digit,"6"
13,137,631,digit,"0"
13,137,619,digit,"8"
13,137,606,digit,"5"
13,137,594,digit,"2"
13,137,582,digit,"9"
13,137,570,digit,"2"
13,137,558,digit,"5"
13,137,546,digit,"9"
13,137,534,digit,"7"
13,137,522,digit,"6"
13,137,509,digit,"9"
13,137,497,digit,"0"
13,137,485,digit,"9"
13,137,473,digit,"8"
13,137,461,digit,"2"
13,137,449,digit,"2"
13,137,437,digit,"5"
13,137,425,digit,"4"
13,137,413,digit,"2"
13,137,400,digit,"9"
13,137,388,digit,"1"
13,137,376,digit,"1"
13,137,364,digit,"9"
13,137,352,digit,"0"
13,137,340,digit,"9"
13,137,328,digit,"8"
13,137,316,digit,"5"
13,137,303,digit,"2"
13,137,291,digit,"5"
13,137,279,digit,"5"
13,137,267,digit,"1"
13,137,255,digit,"5"
13,137,243,digit,"4"
13,137,231,digit,"5"
13,137,219,digit,"4"
13,137,206,digit,"0"
13,137,194,digit,"0"
13,137,182,digit,"4"
13,137,170,digit,"3"
13,137,158,digit,"0"
13,137,146,digit,"7"
13,137,134,digit,"9"
13,137,122,digit,"2"
13,137,110,digit,"6"
13,137,97,digit,"0"
13,137,85,digit,"3"
13,137,73,digit,"6"
13,137,61,digit,"8"
13,137,49,digit,"9"
13,149,679,fbtag,"FB"
13,149,667,fbtag,"FB"
13,149,655,fbtag,"FB"
13,149,643,fbtag,"FB"
13,149,631,fbtag,"FB"
13,149,619,fbtag,"FB"
13,149,607,fbtag,"FB"
13,149,595,fbtag,"FB"
13,149,582,fbtag,"FB"
13,149,570,fbtag,"FB"
13,149,558,fbtag,"FB"
13,149,546,fbtag,"FB"
13,149,534,fbtag,"FB"
13,149,522,fbtag,"FB"
13,149,510,fbtag,"FB"
13,149,498,fbtag,"FB"
13,149,485,fbtag,"FB"
13,149,473,fbtag,"FB"
13,149,461,fbtag,"FB"
13,149,449,fbtag,"FB"
13,149,437,fbtag,"FB"
13,149,425,fbtag,"FB"
13,149,413,fbtag,"FB"
13,149,401,fbtag,"FB"
13,149,389,fbtag,"FB"
13,149,376,fbtag,"FB"
13,149,364,fbtag,"FB"
13,149,352,fbtag,"FB"
13,149,340,fbtag,"FB"
13,149,328,fbtag,"FB"
13,149,316,fbtag,"FB"
13,149,304,fbtag,"FB"
13,149,292,fbtag,"FB"
13,149,279,fbtag,"FB"
13,149,267,fbtag,"FB"
13,149,255,fbtag,"FB"
13,149,243,fbtag,"FB"
13,149,231,fbtag,"FB"
13,149,219,fbtag,"FB"
13,149,207,fbtag,"FB"
13,149,195,fbtag,"FB"
13,149,182,fbtag,"FB"
13,149,170,fbtag,"FB"
13,149,158,fbtag,"FB"
13,149,146,fbtag,"FB"
13,149,134,fbtag,"FB"
13,149,122,fbtag,"FB"
13,149,110,fbtag,"FB"
13,149,98,fbtag,"FB"
13,149,86,fbtag,"FB"
13,149,73,fbtag,"FB"
13,149,61,fbtag,"FB"
13,149,49,fbtag,"FB"
13,164,680,digit,"7"
13,164,668,digit,"7"
13,164,656,digit,"1"
13,164,643,digit,"0"
13,164,631,digit,"0"
13,164,619,digit,"1"
13,164,607,digit,"0"
13,164,595,digit,"8"
13,164,583,digit,"9"
13,164,571,digit,"5"
13,164,559,digit,"1"
13,164,546,digit,"9"
13,164,534,digit,"8"
13,164,522,digit,"3"
13,164,510,digit,"0"
13,164,498,digit,"7"
13,164,486,digit,"6"
13,164,474,digit,"4"
13,164,462,digit,"2"
13,164,450,digit,"9"
13,164,437,digit,"4"
13,164,425,digit,"6"
13,164,413,digit,"8"
13,164,401,digit,"8"
13,164,389,digit,"0"
13,164,377,digit,"9"
13,164,365,digit,"6"
13,164,353,digit,"3"
13,164,340,digit,"7"
13,164,328,digit,"4"
13,164,316,digit,"0"
13,164,304,digit,"1"
13,164,292,digit,"9"
13,164,280,digit,"4"
13,164,268,digit,"5"
13,164,256,digit,"8"
13,164,243,digit,"8"
13,164,231,digit,"2"
13,164,219,digit,"9"
13,164,207,digit,"1"
13,164,195,digit,"0"
13,164,183,digit,"1"
13,164,171,digit,"8"
13,164,159,digit,"0"
13,164,147,digit,"0"
13,164,134,digit,"5"
13,164,122,digit,"9"
13,164,110,digit,"2"
13,164,98,digit,"4"
13,164,86,digit,"1"
13,164,74,digit,"9"
13,164,62,digit,"7"
13,164,50,digit,"0"
13,197,679,date,"02/07/23"
13,197,667,date,"02/06/23"
13,197,655,date,"02/06/23"
13,197,643,date,"02/05/23"
13,197,631,date,"02/05/23"
13,197,619,date,"02/04/23"
13,197,607,date,"02/04/23"
13,197,594,date,"02/03/23"
13,197,582,date,"02/03/23"
13,197,570,date,"02/02/23"
13,197,558,date,"02/02/23"
13,197,546,date,"02/01/23"
13,197,534,date,"02/01/23"
13,197,522,date,"01/31/23"
13,197,510,date,"01/31/23"
13,197,497,date,"01/30/23"
13,197,485,date,"01/30/23"
13,197,473,date,"01/29/23"
13,197,461,date,"01/29/23"
13,197,449,date,"01/28/23"
13,197,437,date,"01/28/23"
13,197,425,date,"01/27/23"
13,197,413,date,"01/27/23"
13,197,401,date,"01/26/23"
13,197,388,date,"01/26/23"
13,197,376,date,"01/25/23"
13,197,364,date,"01/25/23"
13,197,352,date,"01/24/23"
13,197,340,date,"01/24/23"
13,197,328,date,"01/23/23"
13,197,316,date,"01/23/23"
13,197,304,date,"01/22/23"
13,197,291,date,"01/22/23"
13,197,279,date,"01/21/23"
13,197,267,date,"01/21/23"
13,197,255,date,"01/20/23"
13,197,243,date,"01/20/23"
13,197,231,date,"01/19/23"
13,197,219,date,"01/19/23"
13,197,207,date,"01/18/23"
13,197,194,date,"01/18/23"
13,197,182,date,"01/17/23"
13,197,170,date,"01/17/23"
13,197,158,date,"01/16/23"
13,197,146,date,"01/16/23"
13,197,134,date,"01/15/23"
13,197,122,date,"01/15/23"
13,197,110,date,"01/14/23"
13,197,98,date,"01/14/23"
13,197,85,date,"01/13/23"
13,197,73,date,"01/13/23"
13,197,61,date,"01/12/23"
13,197,49,date,"01/12/23"
13,239,679,session,"M"
13,239,655,session,"M"
13,239,631,session,"M"
13,239,607,session,"M"
13,239,582,session,"M"
13,239,558,session,"M"
13,239,534,session,"M"
13,239,510,session,"M"
13,239,485,session,"M"
13,239,461,session,"M"
13,239,437,session,"M"
13,239,413,session,"M"
13,239,388,session,"M"
13,239,364,session,"M"
13,239,340,session,"M"
13,239,316,session,"M"
13,239,291,session,"M"
13,239,267,session,"M"
13,239,243,session,"M"
13,239,219,session,"M"
13,239,194,session,"M"
13,239,170,session,"M"
13,239,146,session,"M"
13,239,122,session,"M"
13,239,97,session,"M"
13,239,73,session,"M"
13,239,49,session,"M"
13,241,667,session,"E"
13,241,643,session,"E"
13,241,619,session,"E"
13,241,594,session,"E"
13,241,570,session,"E"
13,241,546,session,"E"
13,241,522,session,"E"
13,241,497,session,"E"
13,241,473,session,"E"
13,241,449,session,"E"
13,241,425,session,"E"
13,241,400,session,"E"
13,241,376,session,"E"
13,241,352,session,"E"
13,241,328,session,"E"
13,241,304,session,"E"
13,241,279,session,"E"
13,241,255,session,"E"
13,241,231,session,"E"
13,241,207,session,"E"
13,241,182,session,"E"
13,241,158,session,"E"
13,241,134,session,"E"
13,241,110,session,"E"
13,241,85,session,"E"
13,241,61,session,"E"
13,254,679,digit,"2"
13,254,667,digit,"4"
13,254,655,digit,"4"
13,254,643,digit,"7"
13,254,631,digit,"9"
13,254,619,digit,"0"
13,254,607,digit,"7"
13,254,594,digit,"1"
13,254,582,digit,"1"
13,254,570,digit,"1"
13,254,558,digit,"5"
13,254,546,digit,"6"
13,254,534,digit,"9"
13,254,522,digit,"0"
13,254,510,digit,"6"
13,254,497,digit,"8"
13,254,485,digit,"2"
13,254,473,digit,"0"
13,254,461,digit,"6"
13,254,449,digit,"2"
13,254,437,digit,"4"
13,254,425,digit,"4"
13,254,413,digit,"7"
13,254,401,digit,"6"
13,254,388,digit,"2"
13,254,376,digit,"7"
13,254,364,digit,"3"
13,254,352,digit,"3"
13,254,340,digit,"5"
13,254,328,digit,"8"
13,254,316,digit,"3"
13,254,304,digit,"5"
13,254,291,digit,"5"
13,254,279,digit,"2"
13,254,267,digit,"3"
13,254,255,digit,"5"
13,254,243,digit,"9"
13,254,231,digit,"0"
13,254,219,digit,"2"
13,254,207,digit,"6"
13,254,194,digit,"3"
13,254,182,digit,"4"
13,254,170,digit,"9"
13,254,158,digit,"1"
13,254,146,digit,"4"
13,254,134,digit,"4"
13,254,122,digit,"7"
13,254,110,digit,"0"
13,254,98,digit,"5"
13,254,85,digit,"1"
13,254,73,digit,"7"
13,254,61,digit,"8"
13,254,49,digit,"5"
13,270,679,digit,"8"
13,270,667,digit,"9"
13,270,655,digit,"5"
13,270,643,digit,"6"
13,270,631,digit,"5"
13,270,619,digit,"1"
13,270,607,digit,"3"
13,270,594,digit,"5"
13,270,582,digit,"4"
13,270,570,digit,"8"
13,270,558,digit,"4"
13,270,546,digit,"6"
13,270,534,digit,"3"
13,270,522,digit,"2"
13,270,510,digit,"5"
13,270,497,digit,"8"
13,270,485,digit,"4"
13,270,473,digit,"9"
13,270,461,digit,"3"
13,270,449,digit,"1"
13,270,437,digit,"4"
13,270,425,digit,"1"
13,270,413,digit,"8"
13,270,401,digit,"6"
13,270,388,digit,"1"
13,270,376,digit,"3"
13,270,364,digit,"2"
13,270,352,digit,"9"
13,270,340,digit,"1"
13,270,328,digit,"9"
13,270,316,digit,"5"
13,270,304,digit,"5"
13,270,291,digit,"7"
13,270,279,digit,"8"
13,270,267,digit,"7"
13,270,255,digit,"3"
13,270,243,digit,"1"
13,270,231,digit,"2"
13,270,219,digit,"0"
13,270,207,digit,"9"
13,270,194,digit,"1"
13,270,182,digit,"4"
13,270,170,digit,"6"
13,270,158,digit,"3"
13,270,146,digit,"9"
13,270,134,digit,"5"
13,270,122,digit,"6"
13,270,110,digit,"6"
13,270,98,digit,"1"
13,270,85,digit,"4"
13,270,73,digit,"7"
13,270,61,digit,"1"
13,270,49,digit,"5"
13,287,679,digit,"6"
13,287,667,digit,"8"
13,287,655,digit,"3"
13,287,643,digit,"2"
13,287,631,digit,"4"
13,287,619,digit,"8"
13,287,607,digit,"1"
13,287,594,digit,"5"
13,287,582,digit,"2"
13,287,570,digit,"3"
13,287,558,digit,"8"
13,287,546,digit,"7"
13,287,534,digit,"1"
13,287,522,digit,"7"
13,287,510,digit,"2"
13,287,497,digit,"8"
13,287,485,digit,"4"
13,287,473,digit,"0"
13,287,461,digit,"4"
13,287,449,digit,"1"
13,287,437,digit,"9"
13,287,425,digit,"5"
13,287,413,digit,"9"
13,287,401,digit,"7"
13,287,388,digit,"6"
13,287,376,digit,"7"
13,287,364,digit,"8"
13,287,352,digit,"9"
13,287,340,digit,"3"
13,287,328,digit,"8"
13,287,316,digit,"0"
13,287,304,digit,"1"
13,287,291,digit,"1"
13,287,279,digit,"1"
13,287,267,digit,"2"
13,287,255,digit,"6"
13,287,243,digit,"1"
13,287,231,digit,"8"
13,287,219,digit,"8"
13,287,207,digit,"6"
13,287,194,digit,"9"
13,287,182,digit,"5"
13,287,170,digit,"6"
13,287,158,digit,"6"
13,287,146,digit,"5"
13,287,134,digit,"0"
13,287,122,digit,"9"
13,287,110,digit,"9"
13,287,98,digit,"7"
13,287,85,digit,"7"
13,287,73,digit,"5"
13,287,61,digit,"5"
13,287,49,digit,"8"
13,303,679,digit,"7"
13,303,667,digit,"1"
13,303,655,digit,"3"
13,303,643,digit,"8"
13,303,631,digit,"8"
13,303,619,digit,"2"
13,303,607,digit,"0"
13,303,594,digit,"4"
13,303,582,digit,"0"
13,303,570,digit,"5"
13,303,558,digit,"5"
13,303,546,digit,"6"
13,303,534,digit,"6"
13,303,522,digit,"1"
13,303,510,digit,"0"
13,303,497,digit,"4"
13,303,485,digit,"8"
13,303,473,digit,"0"
13,303,461,digit,"2"
13,303,449,digit,"6"
13,303,437,digit,"7"
13,303,425,digit,"0"
13,303,413,digit,"9"
13,303,401,digit,"4"
13,303,388,digit,"7"
13,303,376,digit,"2"
13,303,364,digit,"8"
13,303,352,digit,"7"
13,303,340,digit,"2"
13,303,328,digit,"7"
13,303,316,digit,"1"
13,303,304,digit,"2"
13,303,291,digit,"3"
13,303,279,digit,"4"
13,303,267,digit,"0"
13,303,255,digit,"4"
13,303,243,digit,"4"
13,303,231,digit,"1"
13,303,219,digit,"4"
13,303,207,digit,"9"
13,303,194,digit,"3"
13,303,182,digit,"3"
13,303,170,digit,"5"
13,303,158,digit,"0"
13,303,146,digit,"4"
13,303,134,digit,"5"
13,303,122,digit,"8"
13,303,110,digit,"4"
13,303,98,digit,"7"
13,303,85,digit,"9"
13,303,73,digit,"5"
13,303,61,digit,"8"
13,303,49,digit,"6"
13,320,679,digit,"5"
13,320,667,digit,"7"
13,320,655,digit,"5"
13,320,643,digit,"9"
13,320,631,digit,"9"
13,320,619,digit,"5"
13,320,606,digit,"8"
13,320,594,digit,"7"
13,320,582,digit,"7"
13,320,570,digit,"5"
13,320,558,digit,"8"
13,320,546,digit,"7"
13,320,534,digit,"6"
13,320,522,digit,"6"
13,320,509,digit,"7"
13,320,497,digit,"3"
13,320,485,digit,"1"
13,320,473,digit,"0"
13,320,461,digit,"6"
13,320,449,digit,"8"
13,320,437,digit,"0"
13,320,425,digit,"2"
13,320,413,digit,"1"
13,320,400,digit,"8"
13,320,388,digit,"8"
13,320,376,digit,"4"
13,320,364,digit,"8"
13,320,352,digit,"3"
13,320,340,digit,"2"
13,320,328,digit,"5"
13,320,316,digit,"7"
13,320,303,digit,"6"
13,320,291,digit,"8"
13,320,279,digit,"4"
13,320,267,digit,"6"
13,320,255,digit,"0"
13,320,243,digit,"8"
13,320,231,digit,"9"
13,320,219,digit,"0"
13,320,206,digit,"8"
13,320,194,digit,"5"
13,320,182,digit,"4"
13,320,170,digit,"0"
13,320,158,digit,"8"
13,320,146,digit,"2"
13,320,134,digit,"5"
13,320,122,digit,"8"
13,320,110,digit,"7"
13,320,97,digit,"0"
13,320,85,digit,"8"
13,320,73,digit,"0"
13,320,61,digit,"9"
13,320,49,digit,"4"
13,332,679,fbtag,"FB"
13,332,667,fbtag,"FB"
13,332,655,fbtag,"FB"
13,332,643,fbtag,"FB"
13,332,631,fbtag,"FB"
13,332,619,fbtag,"FB"
13,332,607,fbtag,"FB"
13,332,595,fbtag,"FB"
13,332,582,fbtag,"FB"
13,332,570,fbtag,"FB"
13,332,558,fbtag,"FB"
13,332,546,fbtag,"FB"
13,332,534,fbtag,"FB"
13,332,522,fbtag,"FB"
13,332,510,fbtag,"FB"
13,332,498,fbtag,"FB"
13,332,485,fbtag,"FB"
13,332,473,fbtag,"FB"
13,332,461,fbtag,"FB"
13,332,449,fbtag,"FB"
13,332,437,fbtag,"FB"
13,332,425,fbtag,"FB"
13,332,413,fbtag,"FB"
13,332,401,fbtag,"FB"
13,332,389,fbtag,"FB"
13,332,376,fbtag,"FB"
13,332,364,fbtag,"FB"
13,332,352,fbtag,"FB"
13,332,340,fbtag,"FB"
13,332,328,fbtag,"FB"
13,332,316,fbtag,"FB"
13,332,304,fbtag,"FB"
13,332,292,fbtag,"FB"
13,332,279,fbtag,"FB"
13,332,267,fbtag,"FB"
13,332,255,fbtag,"FB"
13,332,243,fbtag,"FB"
13,332,231,fbtag,"FB"
13,332,219,fbtag,"FB"
13,332,207,fbtag,"FB"
13,332,195,fbtag,"FB"
13,332,182,fbtag,"FB"
13,332,170,fbtag,"FB"
13,332,158,fbtag,"FB"
13,332,146,fbtag,"FB"
13,332,134,fbtag,"FB"
13,332,122,fbtag,"FB"
13,332,110,fbtag,"FB"
13,332,98,fbtag,"FB"
13,332,86,fbtag,"FB"
13,332,73,fbtag,"FB"
13,332,61,fbtag,"FB"
13,332,49,fbtag,"FB"
13,347,680,digit,"1"
13,347,668,digit,"8"
13,347,656,digit,"6"
13,347,643,digit,"6"
13,347,631,digit,"1"
13,347,619,digit,"5"
13,347,607,digit,"6"
13,347,595,digit,"4"
13,347,583,digit,"9"
13,347,571,digit,"5"
13,347,559,digit,"9"
13,347,546,digit,"1"
13,347,534,digit,"6"
13,347,522,digit,"0"
13,347,510,digit,"9"
13,347,498,digit,"6"
13,347,486,digit,"8"
13,347,474,digit,"6"
13,347,462,digit,"0"
13,347,450,digit,"3"
13,347,437,digit,"5"
13,347,425,digit,"2"
13,347,413,digit,"4"
13,347,401,digit,"1"
13,347,389,digit,"9"
13,347,377,digit,"7"
13,347,365,digit,"1"
13,347,353,digit,"3"
13,347,340,digit,"2"
13,347,328,digit,"2"
13,347,316,digit,"7"
13,347,304,digit,"0"
13,347,292,digit,"2"
13,347,280,digit,"5"
13,347,268,digit,"4"
13,347,256,digit,"8"
13,347,243,digit,"2"
13,347,231,digit,"6"
13,347,219,digit,"8"
13,347,207,digit,"3"
13,347,195,digit,"0"
13,347,183,digit,"9"
13,347,171,digit,"5"
13,347,159,digit,"6"
13,347,147,digit,"4"
13,347,134,digit,"8"
13,347,122,digit,"6"
13,347,110,digit,"2"
13,347,98,digit,"1"
13,347,86,digit,"0"
13,347,74,digit,"2"
13,347,62,digit,"2"
13,347,50,digit,"3"
13,380,679,date,"01/11/23"
13,380,667,date,"01/11/23"
13,380,655,date,"01/10/23"
13,380,643,date,"01/10/23"
